Leg,Site,H,Cor,T,Depth (mbsf),Format,DPI,Image Link,Filename
 48,400.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/400.1R.PDF,400.1R.PDF
 48,401.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/401.1R.PDF,401.1R.PDF
 48,402.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/402.1R.PDF,402.1R.PDF
 48,403.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/403.1R.PDF,403.1R.PDF
 48,404.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/404.1R.PDF,404.1R.PDF
 48,405.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/405.1R.PDF,405.1R.PDF
 48,406.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg048/406.1R.PDF,406.1R.PDF
 49,407.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg049/407.1R.PDF,407.1R.PDF
 49,408.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg049/408.1R.PDF,408.1R.PDF
 49,410.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg049/410.1R.PDF,410.1R.PDF
 49,412.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg049/412.1R.PDF,412.1R.PDF
 50,415.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg050/415.1R.PDF,415.1R.PDF
 51,417.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg051/417.1R.PDF,417.1R.PDF
 51,417.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg051/417A1R.PDF,417A1R.PDF
 51,417.0,B,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg051/417B1R.PDF,417B1R.PDF
 51,417.0,D,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg051/417D1R.PDF,417D1R.PDF
 51,417.0,D,2.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg051/417D2R.PDF,417D2R.PDF
 52,418.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg052/418.1R.PDF,418.1R.PDF
 54,419.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/419.1R.PDF,419.1R.PDF
 54,419.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/419A1R.PDF,419A1R.PDF
 54,420.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/420.1B.PDF,420.1B.PDF
 54,420.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/420A1R.PDF,420A1R.PDF
 54,421.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/421.1R.PDF,421.1R.PDF
 54,422.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/422.1R.PDF,422.1R.PDF
 54,423.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/423.1R.PDF,423.1R.PDF
 54,424.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/424.1R.PDF,424.1R.PDF
 54,424.0,B,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/424B1R.PDF,424B1R.PDF
 54,424.0,C,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/424C1R.PDF,424C1R.PDF
 54,425.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/425.1R.PDF,425.1R.PDF
 54,427.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/427.1R.PDF,427.1R.PDF
 54,428.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/428.1R.PDF,428.1R.PDF
 54,429.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg054/429.1R.PDF,429.1R.PDF
 55,432.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg055/432.1R.PDF,432.1R.PDF
 55,433.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg055/433.1R.PDF,433.1R.PDF
 55,433.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg055/433A1R.PDF,433A1R.PDF
 56,434.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg056/434.1R.PDF,434.1R.PDF
 56,434.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg056/434A1R.PDF,434A1R.PDF
 56,434.0,B,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg056/434B1R.PDF,434B1R.PDF
 56,435.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg056/435.1R.PDF,435.1R.PDF
 56,435.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg056/435A1R.PDF,435A1R.PDF
 56,436.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg056/436.1R.PDF,436.1R.PDF
 57,438.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg057/438.1R.PDF,438.1R.PDF
 57,438.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg057/438A1R.PDF,438A1R.PDF
 57,440.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg057/440.1R.PDF,440.1R.PDF
 57,441.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg057/441.1R.PDF,441.1R.PDF
 58,443.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg058/443.1R.PDF,443.1R.PDF
 58,444.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg058/444.1R.PDF,444.1R.PDF
 58,445.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg058/445.1R.PDF,445.1R.PDF
 58,446.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg058/446.1R.PDF,446.1R.PDF
 59,448.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg059/448.1R.PDF,448.1R.PDF
 59,448.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg059/448A1R.PDF,448A1R.PDF
 59,449.0,*,2.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg059/449.2R.PDF,449.2R.PDF
 59,450.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg059/450.1R.PDF,450.1R.PDF
 59,451.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg059/451.1R.PDF,451.1R.PDF
 60,452.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/452.1R.PDF,452.1R.PDF
 60,452.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/452A1R.PDF,452A1R.PDF
 60,453.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/453.1R.PDF,453.1R.PDF
 60,454.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/454.1R.PDF,454.1R.PDF
 60,455.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/455.1R.PDF,455.1R.PDF
 60,456.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/456.1R.PDF,456.1R.PDF
 60,456.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/456A1R.PDF,456A1R.PDF
 60,458.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/458.1R.PDF,458.1R.PDF
 60,460.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/460.1R.PDF,460.1R.PDF
 60,460.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/460A1R.PDF,460A1R.PDF
 60,461.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/461.1R.PDF,461.1R.PDF
 60,461.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg060/461A1R.PDF,461A1R.PDF
 62,463.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg062/463.1R.PDF,463.1R.PDF
 62,464.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg062/464.1R.PDF,464.1R.PDF
 62,466.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg062/466.1R.PDF,466.1R.PDF
 63,468.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg063/468A1R.PDF,468A1R.PDF
 63,470.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg063/470.1R.PDF,470.1R.PDF
 63,471.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg063/471.1R.PDF,471.1R.PDF
 63,472.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg063/472.1R.PDF,472.1R.PDF
 63,473.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg063/473.1R.PDF,473.1R.PDF
 64,474.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/474.1R.PDF,474.1R.PDF
 64,475.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/475.1R.PDF,475.1R.PDF
 64,475.0,B,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/475B1R.PDF,475B1R.PDF
 64,476.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/476.1R.PDF,476.1R.PDF
 64,477.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/477.1R.PDF,477.1R.PDF
 64,478.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/478.1R.PDF,478.1R.PDF
 64,479.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/479.1R.PDF,479.1R.PDF
 64,480.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/480.1H.PDF,480.1H.PDF
 64,481.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg064/481.1H.PDF,481.1H.PDF
 65,482.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg065/482.1R.PDF,482.1R.PDF
 65,483.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg065/483.1R.PDF,483.1R.PDF
 65,484.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg065/484.1R.PDF,484.1R.PDF
 65,484.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg065/484A1R.PDF,484A1R.PDF
 65,485.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg065/485.1R.PDF,485.1R.PDF
 66,487.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/487.1R.PDF,487.1R.PDF
 66,488.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/488.1R.PDF,488.1R.PDF
 66,489.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/489.1R.PDF,489.1R.PDF
 66,489.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/489A1R.PDF,489A1R.PDF
 66,490.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/490.1R.PDF,490.1R.PDF
 66,491.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/491.1R.PDF,491.1R.PDF
 66,492.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/492.1R.PDF,492.1R.PDF
 66,492.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/492A1H.PDF,492A1H.PDF
 66,493.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/493.1R.PDF,493.1R.PDF
 66,493.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg066/493A1R.PDF,493A1R.PDF
 67,494.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/494.1R.PDF,494.1R.PDF
 67,496.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/496.1R.PDF,496.1R.PDF
 67,497.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/497.1R.PDF,497.1R.PDF
 67,498.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/498.1R.PDF,498.1R.PDF
 67,499.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/499.1R.PDF,499.1R.PDF
 67,499.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/499A1R.PDF,499A1R.PDF
 67,499.0,D,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/499D1W.PDF,499D1W.PDF
 67,500.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/500.1R.PDF,500.1R.PDF
 67,500.0,B,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg067/500B1W.PDF,500B1W.PDF
 68,501.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/501.1R.PDF,501.1R.PDF
 68,502.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/502.1H.PDF,502.1H.PDF
 68,502.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/502A1H.PDF,502A1H.PDF
 68,502.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/502B1H.PDF,502B1H.PDF
 68,503.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/503.1H.PDF,503.1H.PDF
 68,503.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/503A1H.PDF,503A1H.PDF
 68,503.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg068/503B1H.PDF,503B1H.PDF
 70,506.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/506.1H.PDF,506.1H.PDF
 70,506.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/506B1H.PDF,506B1H.PDF
 70,506.0,C,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/506C1H.PDF,506C1H.PDF
 70,506.0,D,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/506D1H.PDF,506D1H.PDF
 70,508.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/508.1H.PDF,508.1H.PDF
 70,508.0,B,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/508B1R.PDF,508B1R.PDF
 70,509.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/509.1H.PDF,509.1H.PDF
 70,509.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/509B1H.PDF,509B1H.PDF
 70,510.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg070/510.1R.PDF,510.1R.PDF
 71,511.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg071/511.1R.PDF,511.1R.PDF
 71,512.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg071/512.1H.PDF,512.1H.PDF
 71,513.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg071/513.1R.PDF,513.1R.PDF
 71,514.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg071/514.1H.PDF,514.1H.PDF
 72,515.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg072/515.1R.PDF,515.1R.PDF
 72,515.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg072/515A1H.PDF,515A1H.PDF
 72,516.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg072/516.1H.PDF,516.1H.PDF
 72,516.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg072/516A1H.PDF,516A1H.PDF
 72,517.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg072/517.1H.PDF,517.1H.PDF
 72,518.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg072/518.1H.PDF,518.1H.PDF
 73,519.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg073/519.1H.PDF,519.1H.PDF
 73,521.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg073/521.1H.PDF,521.1H.PDF
 73,521.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg073/521A1H.PDF,521A1H.PDF
 73,522.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg073/522.1H.PDF,522.1H.PDF
 73,524.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg073/524B1H.PDF,524B1H.PDF
 74,526.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg074/526.1H.pdf,526.1H.pdf
 74,527.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg074/527.1R.pdf,527.1R.pdf
 74,528.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg074/528.1R.pdf,528.1R.pdf
 74,528.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg074/528A1H.pdf,528A1H.pdf
 74,529.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg074/529.1R.pdf,529.1R.pdf
 75,530.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg075/530.1R.PDF,530.1R.PDF
 75,530.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg075/530B1H.PDF,530B1H.PDF
 75,532.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg075/532.1H.PDF,532.1H.PDF
 75,532.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg075/532A1H.PDF,532A1H.PDF
 75,532.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg075/532B1H.PDF,532B1H.PDF
 76,533.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg076/533.1h.PDF,533.1h.PDF
 76,534.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg076/534.1r.PDF,534.1r.PDF
 76,534.0,A,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg076/534a1w.PDF,534a1w.PDF
 77,535.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg077/535.1r.pdf,535.1r.pdf
 77,536.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg077/536.1r.pdf,536.1r.pdf
 77,537.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg077/537.1r.pdf,537.1r.pdf
 77,538.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg077/538.1r.pdf,538.1r.pdf
 77,538.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg077/538A1r.pdf,538A1r.pdf
 77,540.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg077/540.1r.pdf,540.1r.pdf
 79,544.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/544.1r.pdf,544.1r.pdf
 79,544.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/544A1r.pdf,544A1r.pdf
 79,544.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/544B1h.pdf,544B1h.pdf
 79,545.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/545.1r.pdf,545.1r.pdf
 79,546.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/546.1r.pdf,546.1r.pdf
 79,547.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/547.1R.pdf,547.1R.pdf
 79,547.0,B,4.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg079/547B4w.pdf,547B4w.pdf
 80,548.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg080/548.1H.PDF,548.1H.PDF
 80,549.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg080/549.1R.PDF,549.1R.PDF
 80,549.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg080/549A1H.PDF,549A1H.PDF
 80,550.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg080/550.1R.PDF,550.1R.PDF
 80,551.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg080/551.1R.PDF,551.1R.PDF
 81,552.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg081/552.1R.PDF,552.1R.PDF
 81,552.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg081/552A1H.PDF,552A1H.PDF
 81,555.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg081/555.1R.PDF,555.1R.PDF
 82,557.0,*,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg082/557.1W.PDF,557.1W.PDF
 82,564.0,*,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg082/564.1W.PDF,564.1W.PDF
 84,565.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg084/565.1R.PDF,565.1R.PDF
 84,566.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg084/566.1H.PDF,566.1H.PDF
 84,566.0,A,1.0,X,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg084/566A1X.PDF,566A1X.PDF
 84,568.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg084/568.1R.PDF,568.1R.PDF
 84,569.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg084/569.1R.PDF,569.1R.PDF
 84,570.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg084/570.1R.PDF,570.1R.PDF
 85,571.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/571.1H.PDF,571.1H.PDF
 85,572.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/572.1H.PDF,572.1H.PDF
 85,572.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/572A1H.PDF,572A1H.PDF
 85,572.0,C,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/572C1H.PDF,572C1H.PDF
 85,573.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/573.1H.PDF,573.1H.PDF
 85,574.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/574.1H.PDF,574.1H.PDF
 85,575.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/575.1H.PDF,575.1H.PDF
 85,575.0,C,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg085/575C1H.PDF,575C1H.PDF
 86,576.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg086/576.1H.PDF,576.1H.PDF
 86,576.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg086/576A1H.PDF,576A1H.PDF
 86,576.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg086/576B1H.PDF,576B1H.PDF
 86,577.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg086/577.1H.PDF,577.1H.PDF
 86,577.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg086/577A1H.PDF,577A1H.PDF
 86,578.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg086/578.1H.PDF,578.1H.PDF
 87,582.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/582.1R.PDF,582.1R.PDF
 87,583.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/583.1H.PDF,583.1H.PDF
 87,583.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/583A1H.PDF,583A1H.PDF
 87,583.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/583B1H.PDF,583B1H.PDF
 87,583.0,E,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/583E1W.PDF,583E1W.PDF
 87,583.0,F,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/583F1W.PDF,583F1W.PDF
 87,584.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/584.1R.PDF,584.1R.PDF
 87,584.0,A,1.0,M,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/584A1M.PDF,584A1M.PDF
 87,584.0,A,1.0,W,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/584A1W.PDF,584A1W.PDF
 87,584.0,B,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg087/584B1R.PDF,584B1R.PDF
 89,586.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg089/586.1H.PDF,586.1H.PDF
 90,587.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg090/587.1H.PDF,587.1H.PDF
 90,588.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg090/588.1H.PDF,588.1H.PDF
 90,588.0,B,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg090/588B1H.PDF,588B1H.PDF
 90,591.0,*,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg090/591.1H.PDF,591.1H.PDF
 90,591.0,A,1.0,H,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg090/591A1H.PDF,591A1H.PDF
 93,603.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg093/603.1R.PDF,603.1R.PDF
